date,fin_index,real_index,gap,top_regime,bottom_regime
2023-04-01,-0.4536247540487978,-0.6923258569694969,0.23870110292069907,False,False
2023-05-01,-0.3778849317758543,-0.6217901138650369,0.2439051820891826,False,False
2023-06-01,-0.0212733841655014,-0.2367530072265052,0.2154796230610038,False,False
2023-07-01,0.1493197032352752,-0.914979395558392,1.0642990987936671,True,False
2023-08-01,0.1231529250273972,-0.8592785345895916,0.9824314596169887,True,False
2023-09-01,0.4734086851500399,-0.435425986793423,0.9088346719434629,False,False
2023-10-01,0.2964753936707975,-0.624874004724329,0.9213493983951264,False,False
2023-11-01,0.3681640644686529,-0.0451237041706999,0.4132877686393528,False,False
2023-12-01,0.5984439390857679,-0.4252997440035078,1.0237436830892757,True,False
2024-01-01,-0.0384432107711224,0.0121048053142698,-0.0505480160853922,False,False
2024-02-01,0.092854176680177,-0.0796006527389808,0.1724548294191578,False,False
2024-03-01,0.0375647185251764,-0.9583469077322556,0.995911626257432,True,False
2024-04-01,0.064661598550493,-0.4873234362203618,0.5519850347708548,False,False
2024-05-01,-0.0059162558926135,-0.8773186287036543,0.8714023728110408,False,False
2024-06-01,0.0860344092736172,-0.9550630372289276,1.0410974465025449,True,False
2024-07-01,-0.0521005691425566,-0.5259888636665865,0.47388829452402986,False,False
2024-08-01,0.1097278897947045,-0.6308112208760516,0.7405391106707561,False,False
2024-09-01,0.1858191231683464,-0.8754482391570266,1.061267362325373,True,False
2024-10-01,0.1728462828184041,-0.6509694250298695,0.8238157078482736,False,False
2024-11-01,-0.2438216530480678,-1.076255430998775,0.8324337779507073,False,False
2024-12-01,-0.645163159492593,-0.5689976681564359,-0.07616549133615702,False,False
2025-01-01,-0.3171847086486691,-0.927695602455549,0.61051089380688,False,False
2025-02-01,-0.3976872563664367,-0.7835711113067511,0.38588385494031435,False,False
2025-03-01,-0.5169160109036222,-0.4246650210827341,-0.09225098982088809,False,False
2025-04-01,-0.2817775426063222,-0.7093761586741946,0.42759861606787236,False,False
2025-05-01,-0.1117605383142914,-0.7693780926064516,0.6576175542921602,False,False
2025-06-01,0.0957072255521189,-0.4854452083541416,0.5811524339062605,False,False
2025-07-01,0.1064014061346706,-0.0871349245425108,0.1935363306771814,False,False
2025-08-01,0.0821857351665562,-0.6267884815414583,0.7089742167080144,False,False
2025-09-01,0.2210894291495002,0.0264358072821828,0.19465362186731738,False,False
2025-10-01,0.6361170690005314,-0.8434113542599725,1.479528423260504,True,False
2025-11-01,0.5939930547428026,-0.384352489043939,0.9783455437867417,True,False
